"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1229","Orbi_1230","Orbi_1231","Orbi_1232","Orbi_1233","Orbi_1234","Orbi_1235","Orbi_1236","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"210",850.656468732054,850.555019909921,850.733081960657,989.543,896.575,1059.8,39,8,1438664.44595747,2640976.77873048,711297.265771093,501602.363124998,471719.076196485,627054.486875004,912567.143096679,1434681.6154362,5186,"",6,100788,832.6217057,850.65553129,"TAG","TAG","[M+NH4]+",50,9,1,"C53H84O7","TAG 50:9 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-1.1020231094567,64
"21",872.576102092491,872.485472448566,872.587895874268,989.532,878.048,1110.38,18,8,1212979631.38635,449445491.973327,3205586809.17438,2064242528.81482,283847514.582632,2135748257.06166,1636595026.42283,3423862151.01509,5351,"[613][M]+",6,78162,854.54252865,872.57635424,"IP_DAG","SQDG","[M+NH4]+",34,0,2,"C43H82O14S1","SQDG 34:0 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.288968991332359,65
"610",894.622001513261,894.54495389502,894.680335049532,989.531,911.219,1016.21,23,8,118371177.570785,41635088.6320488,191887960.100356,132461210.184174,1384136.28349844,1254170.95067741,121053125.944745,200224314.879876,5505,"",6,48205,876.58803611,894.6218617,"IP_DAG","PA","[M+NH4]+",47,7,2,"C50H85O10P1","PA 47:7 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.156281963792924,66
"614",894.622001513261,894.54495389502,894.680335049532,989.531,911.219,1016.21,23,8,118371177.570785,41635088.6320488,191887960.100356,132461210.184174,1384136.28349844,1254170.95067741,121053125.944745,200224314.879876,5505,"",6,54053,893.61458524,894.6218617,"IP_DAG","PE","[M+H]+",45,6,2,"C50H88N1O10P1","PE 45:6 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.156281963792924,67
"622",894.622001513261,894.54495389502,894.680335049532,989.531,911.219,1016.21,23,8,118371177.570785,41635088.6320488,191887960.100356,132461210.184174,1384136.28349844,1254170.95067741,121053125.944745,200224314.879876,5505,"",6,63030,876.58803611,894.6218617,"IP_DAG","PG","[M+NH4]+",44,7,0,"C50H85O10P1","PG 44:7",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.156281963792924,68
"63",894.622001513261,894.54495389502,894.680335049532,989.531,911.219,1016.21,23,8,118371177.570785,41635088.6320488,191887960.100356,132461210.184174,1384136.28349844,1254170.95067741,121053125.944745,200224314.879876,5505,"",6,71408,893.61458524,894.6218617,"IP_DAG","PC","[M+H]+",42,6,2,"C50H88N1O10P1","PC 42:6 +2O",1,0,0,0,1,1,0,0,0,0,0,"C1; C3c; C3f",-0.156281963792924,69
"64",894.622001513261,894.54495389502,894.680335049532,989.531,911.219,1016.21,23,8,118371177.570785,41635088.6320488,191887960.100356,132461210.184174,1384136.28349844,1254170.95067741,121053125.944745,200224314.879876,5505,"",6,103028,876.59040554,894.62423113,"TAG","TAG","[M+NH4]+",54,15,1,"C57H80O7","TAG 54:15 +1O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",2.49223826167721,70
"7",908.697699560036,908.672907860092,908.739910157225,989.543,950.225,1045.23,19,8,19720055.4467445,4517937.77128749,6375519.92445311,17982112.502372,2721360.37449697,19008035.0276172,1784756.54662277,6206430.64156447,5611,"[659][M]+",6,16244,907.69011969,908.69739615,"IP_DAG","DGCC","[M+H]+",46,8,0,"C56H93N1O8","DGCC 46:8",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.33389557098494,71
"71",908.697699560036,908.672907860092,908.739910157225,989.543,950.225,1045.23,19,8,19720055.4467445,4517937.77128749,6375519.92445311,17982112.502372,2721360.37449697,19008035.0276172,1784756.54662277,6206430.64156447,5611,"[659][M]+",6,32799,907.69011969,908.69739615,"IP_DAG","DGTS_DGTA","[M+H]+",46,8,1,"C56H93N1O8","DGTS_DGTA 46:8 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.33389557098494,72
"72",908.697699560036,908.672907860092,908.739910157225,989.543,950.225,1045.23,19,8,19720055.4467445,4517937.77128749,6375519.92445311,17982112.502372,2721360.37449697,19008035.0276172,1784756.54662277,6206430.64156447,5611,"[659][M]+",6,102300,890.66357056,908.69739615,"TAG","TAG","[M+NH4]+",53,9,2,"C56H90O8","TAG 53:9 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.33389557098494,73
"211",800.625055408734,800.556080809684,800.663032596536,989.5335,956.796,1036.5,24,8,13874221.404,5070321.52735597,5567000.98171873,3180369.41239733,9550709.43745663,8826151.0533203,30290107.7190625,10992995.1843223,4783,"",6,13254,799.61734861,800.62462507,"IP_DAG","DGCC","[M+H]+",35,1,2,"C45H85N1O10","DGCC 35:1 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.53750374498747,74
"212",800.625055408734,800.556080809684,800.663032596536,989.5335,956.796,1036.5,24,8,13874221.404,5070321.52735597,5567000.98171873,3180369.41239733,9550709.43745663,8826151.0533203,30290107.7190625,10992995.1843223,4783,"",6,29809,799.61734861,800.62462507,"IP_DAG","DGTS_DGTA","[M+H]+",35,1,3,"C45H85N1O10","DGTS_DGTA 35:1 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.53750374498747,75
"2131",800.625055408734,800.556080809684,800.663032596536,989.5335,956.796,1036.5,24,8,13874221.404,5070321.52735597,5567000.98171873,3180369.41239733,9550709.43745663,8826151.0533203,30290107.7190625,10992995.1843223,4783,"",6,88136,782.59079948,800.62462507,"IP_DAG","MGDG","[M+NH4]+",36,2,0,"C45H82O10","MGDG 36:2",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.53750374498747,76
"214",800.625055408734,800.556080809684,800.663032596536,989.5335,956.796,1036.5,24,8,13874221.404,5070321.52735597,5567000.98171873,3180369.41239733,9550709.43745663,8826151.0533203,30290107.7190625,10992995.1843223,4783,"",6,97134,782.59079948,800.62462507,"TAG","TAG","[M+NH4]+",42,2,4,"C45H82O10","TAG 42:2 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.53750374498747,77
"215",800.625055408734,800.556080809684,800.663032596536,989.5335,956.796,1036.5,24,8,13874221.404,5070321.52735597,5567000.98171873,3180369.41239733,9550709.43745663,8826151.0533203,30290107.7190625,10992995.1843223,4783,"",6,115585,799.61734861,800.62462507,"IP_DAG","BLL","[M+H]+",35,0,0,"C45H85N1O10","BLL 35:0",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.53750374498747,78
"165",362.326496705731,362.326462864453,362.326540163448,1046.945,974.759,1180.79,16,6,20076575.53125,14863283.4474826,11986760.996875,11630124.8241554,13584427.18775,20347828.8610062,10850745.613575,14726302.8146094,1416,"[81][M]+",7,18,344.29266008,362.32648567,"IP_DAG","WaxEster","[M+NH4]+",20,0,2,"C20H40O4","WaxEster 20:0 +2O",0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r",-0.0304579738024074,79
"87",362.326496705731,362.326462864453,362.326540163448,1046.945,974.759,1180.79,16,6,20076575.53125,14863283.4474826,11986760.996875,11630124.8241554,13584427.18775,20347828.8610062,10850745.613575,14726302.8146094,1416,"[81][M]+",7,45636,344.29266008,362.32648567,"IP_MAG","MAG","[M+NH4]+",17,0,0,"C20H40O4","MAG 17:0",0,0,1,0,0,1,1,0,0,0,0,"C2a; C3f; C3r",-0.0304579738024074,80
"453",814.692267809845,814.678562185478,814.692395807793,1081.73,1045.23,1084.21,13,8,828103078.903892,37842020.7471304,114064945.126562,38762270.1937499,17147836.2742447,358246169.782049,79101358.0726664,247337869.765626,4897,"[534][M]+",7,10490,796.65809124,814.69191683,"IP_MAG","CholesterolEsters","[M+NH4]+",24,2,4,"C51H88O6","CholesterolEsters 24:2 +4O",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.430812970614196,81
"4511",814.692267809845,814.678562185478,814.692395807793,1081.73,1045.23,1084.21,13,8,828103078.903892,37842020.7471304,114064945.126562,38762270.1937499,17147836.2742447,358246169.782049,79101358.0726664,247337869.765626,4897,"[534][M]+",7,43893,796.65809124,814.69191683,"IP_DAG","DAG","[M+NH4]+",48,6,1,"C51H88O6","DAG 48:6 +1O",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.430812970614196,82
"452",814.692267809845,814.678562185478,814.692395807793,1081.73,1045.23,1084.21,13,8,828103078.903892,37842020.7471304,114064945.126562,38762270.1937499,17147836.2742447,358246169.782049,79101358.0726664,247337869.765626,4897,"[534][M]+",7,99731,796.65809124,814.69191683,"TAG","TAG","[M+NH4]+",48,5,0,"C51H88O6","TAG 48:5",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.430812970614196,83
"191",866.722017542648,866.665726703992,866.781783105214,1088.8,968.787,1183.55,38,8,682338228.282814,61364503.0702813,102153533.260157,63275047.051904,19460402.5880468,457260243.031251,79122937.8972653,286924217.386876,5316,"[606][M]+",7,101691,848.6893914,866.72321699,"TAG","TAG","[M+NH4]+",52,7,0,"C55H92O6","TAG 52:7",0,0,1,0,0,0,0,0,0,0,0,"C2a",1.38388741409457,84
"1821",840.707997313159,840.669926194064,840.765645760683,1087.4,1010.2,1183.55,22,8,819394314.754163,61726544.9436457,149538191.137501,59609457.1573826,24034069.9774999,482009627.671182,78425031.0894529,287968259.413334,5111,"[574][M]+",7,100676,822.67374132,840.70756691,"TAG","TAG","[M+NH4]+",50,6,0,"C53H90O6","TAG 50:6",0,0,0,1,0,0,0,0,0,0,0,"C2b",-0.511953473595175,85
"228",870.719061037307,870.665812195662,870.755000368335,1068.51,956.764,1143.52,37,8,20148577.1852929,2897866.18932293,3488641.06988771,1920364.36210936,8461829.15898442,9442983.0884619,3765067.20725587,9248733.7234961,5341,"",7,101173,852.68430602,870.71813161,"TAG","TAG","[M+NH4]+",51,6,1,"C54H92O7","TAG 51:6 +1O",0,0,0,1,0,1,0,0,0,0,0,"C2b; C3f",-1.06742615454202,86
"2021",912.707937282701,912.698458912958,912.765386059509,1039.885,1018.52,1100.75,20,8,89932819.1010938,10628022.4800156,31861458.0375001,15499110.9496875,209207.10833789,72930908.3662052,21863750.3154686,1255171.19242187,5640,"[663][M]+",7,104001,894.67374132,912.70756691,"TAG","TAG","[M+NH4]+",56,12,0,"C59H90O6","TAG 56:12",0,0,0,1,0,0,0,0,0,0,0,"C2b",-0.405795584588187,87
"37",692.655455406235,692.487514736285,692.655835074159,1075.575,1022.3,1117.26,16,8,10483494.2499219,10988730.8154405,4156510.48174803,2407774.72801879,4006981.83425294,6705206.37380248,4394650.25201825,3563191.06675782,3967,"[389][M]+",7,5958,674.62131176,692.65513735,"IP_DAG","WaxEster","[M+NH4]+",44,3,2,"C44H82O4","WaxEster 44:3 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.459184113638049,88
"76",762.645333640419,762.558987716304,762.66102035819,1078.15,1040.67,1126.29,15,7,29924537.5983789,469717.794726563,6944671.11202097,1920902.58073243,829325.527187502,18984906.0503319,860004.835109379,8815925.10977054,4487,"",7,40834,744.61153494,762.64536053,"IP_DAG","DAG","[M+NH4]+",40,0,4,"C43H84O9","DAG 40:0 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.0352583030610021,89
"10",880.722615242822,880.669394894674,880.760256505479,1079.79,1001.54,1129.17,33,8,6209191.69786454,5228514.51322917,1025454.11578125,907490.643455638,2963960.45167967,2640136.88787503,1378476.79068751,2581473.49687501,5410,"",7,15024,879.71633447,880.72361093,"IP_DAG","DGCC","[M+H]+",42,2,1,"C52H97N1O9","DGCC 42:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.13053308174834,90
"101",880.722615242822,880.669394894674,880.760256505479,1079.79,1001.54,1129.17,33,8,6209191.69786454,5228514.51322917,1025454.11578125,907490.643455638,2963960.45167967,2640136.88787503,1378476.79068751,2581473.49687501,5410,"",7,31579,879.71633447,880.72361093,"IP_DAG","DGTS_DGTA","[M+H]+",42,2,2,"C52H97N1O9","DGTS_DGTA 42:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.13053308174834,91
"102",880.722615242822,880.669394894674,880.760256505479,1079.79,1001.54,1129.17,33,8,6209191.69786454,5228514.51322917,1025454.11578125,907490.643455638,2963960.45167967,2640136.88787503,1378476.79068751,2581473.49687501,5410,"",7,44159,862.68978534,880.72361093,"IP_DAG","DAG","[M+NH4]+",49,4,4,"C52H94O9","DAG 49:4 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.13053308174834,92
"1034",880.722615242822,880.669394894674,880.760256505479,1079.79,1001.54,1129.17,33,8,6209191.69786454,5228514.51322917,1025454.11578125,907490.643455638,2963960.45167967,2640136.88787503,1378476.79068751,2581473.49687501,5410,"",7,100137,862.68978534,880.72361093,"TAG","TAG","[M+NH4]+",49,3,3,"C52H94O9","TAG 49:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.13053308174834,93
"216",684.614300359724,684.577292518922,684.650701933104,1074.065,988.951,1091.2,20,8,6335065.67806924,3042294.01910524,3260783.03708495,2273885.47937623,3226639.86117189,2677371.56401506,2107913.67793946,2037188.11258371,3904,"[380][M]+",7,5040,666.57984084,684.61366643,"IP_DAG","WaxEster","[M+NH4]+",41,2,4,"C41H78O6","WaxEster 41:2 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.925967088662413,94
"2112",684.614300359724,684.577292518922,684.650701933104,1074.065,988.951,1091.2,20,8,6335065.67806924,3042294.01910524,3260783.03708495,2273885.47937623,3226639.86117189,2677371.56401506,2107913.67793946,2037188.11258371,3904,"[380][M]+",7,40148,666.57984084,684.61366643,"IP_DAG","DAG","[M+NH4]+",38,1,1,"C41H78O6","DAG 38:1 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.925967088662413,95
"2123",684.614300359724,684.577292518922,684.650701933104,1074.065,988.951,1091.2,20,8,6335065.67806924,3042294.01910524,3260783.03708495,2273885.47937623,3226639.86117189,2677371.56401506,2107913.67793946,2037188.11258371,3904,"[380][M]+",7,95636,666.57984084,684.61366643,"TAG","TAG","[M+NH4]+",38,0,0,"C41H78O6","TAG 38:0",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.925967088662413,96
"32",917.704267771104,917.55303125899,917.764357771742,1057.94,959.688,1116.32,31,8,18240341.5927498,322293.28810547,118009409.180624,2257405.31187499,1553144.83630581,14209717.3800001,4602140.80278462,10643731.757625,5664,"",7,124045,916.6954782,917.70275466,"IP_DAG","PDPT","[M+H]+",44,1,0,"C52H101O8P1S1","PDPT 44:1",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.64880305331409,97
"33",924.708758678043,924.67988517225,924.784711309539,1056.835,998.512,1109.7,28,8,2230540.4715,329911.464007812,1025969.25024902,1260409.64743055,276166.742287108,4693876.25821615,864065.68791667,1193995.62559849,5709,"",7,104596,906.67374132,924.70756691,"TAG","TAG","[M+NH4]+",57,13,0,"C60H90O6","TAG 57:13",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.28880533235187,98
"36",970.771317227887,970.688441414488,970.78643212349,1077.99,1007.3,1146.76,26,8,106354720.579501,653201.573463543,916557.259062511,2132848.182375,2015575.92499999,12638870.5222656,5034020.93893232,10466932.6533334,5985,"",7,103847,952.73673558,970.77056117,"TAG","TAG","[M+NH4]+",56,7,3,"C59H100O9","TAG 56:7 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.778822429420805,99
"475",732.614184907627,732.579213538458,732.648740225981,1046.71,998.383,1081.26,15,8,8960522.62328126,2721762.24976318,758374.3119375,521247.631866864,220590.915339843,2349477.56144824,935717.908717035,1815858.58847412,4284,"",7,6450,714.57984084,732.61366643,"IP_DAG","WaxEster","[M+NH4]+",45,6,4,"C45H78O6","WaxEster 45:6 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.707709465848294,100
"471",732.614184907627,732.579213538458,732.648740225981,1046.71,998.383,1081.26,15,8,8960522.62328126,2721762.24976318,758374.3119375,521247.631866864,220590.915339843,2349477.56144824,935717.908717035,1815858.58847412,4284,"",7,9910,714.57984084,732.61366643,"IP_MAG","CholesterolEsters","[M+NH4]+",18,1,4,"C45H78O6","CholesterolEsters 18:1 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.707709465848294,101
"472",732.614184907627,732.579213538458,732.648740225981,1046.71,998.383,1081.26,15,8,8960522.62328126,2721762.24976318,758374.3119375,521247.631866864,220590.915339843,2349477.56144824,935717.908717035,1815858.58847412,4284,"",7,41723,714.57984084,732.61366643,"IP_DAG","DAG","[M+NH4]+",42,5,1,"C45H78O6","DAG 42:5 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.707709465848294,102
"473",732.614184907627,732.579213538458,732.648740225981,1046.71,998.383,1081.26,15,8,8960522.62328126,2721762.24976318,758374.3119375,521247.631866864,220590.915339843,2349477.56144824,935717.908717035,1815858.58847412,4284,"",7,97176,714.57984084,732.61366643,"TAG","TAG","[M+NH4]+",42,4,0,"C45H78O6","TAG 42:4",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.707709465848294,103
"50",622.613736086083,622.576953816558,622.649848090143,1059.235,1016.35,1074.34,14,7,6289664.95496613,7753241.79824711,1894634.2919705,392551.780552739,487918.428209093,3253681.92211303,2579373.13120661,2125793.50114136,3379,"",7,4662,604.5794469,622.61327249,"IP_DAG","WaxEster","[M+NH4]+",40,2,1,"C40H76O3","WaxEster 40:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.744597173364777,104
"722",684.203289402928,684.203061458768,684.203370816693,1052,971.475,1089.91,9,8,40228266.9284668,25911991.3770118,14846547.3296875,16686211.0096875,30210038.337876,20127612.0455359,12465001.5287874,12860047.6396979,3901,"[378][M]+",7,133255,666.16912215,684.20294774,"PDMS","PDMS9","[M+NH4]+",NA,NA,0,"C18H54O9Si9","PDMS9",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.499359040591676,105
"804",734.629777121419,734.602262759076,734.714205700664,1069.46,1057.64,1132.63,11,7,7378770.93054299,178409.174179688,933529.297688802,749859.469624723,2081627.09432129,4387589.87187499,536369.904427084,833283.58792305,4302,"",7,6420,716.59549092,734.62931651,"IP_DAG","WaxEster","[M+NH4]+",45,5,4,"C45H80O6","WaxEster 45:5 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.626998418158737,106
"801",734.629777121419,734.602262759076,734.714205700664,1069.46,1057.64,1132.63,11,7,7378770.93054299,178409.174179688,933529.297688802,749859.469624723,2081627.09432129,4387589.87187499,536369.904427084,833283.58792305,4302,"",7,9890,716.59549092,734.62931651,"IP_MAG","CholesterolEsters","[M+NH4]+",18,0,4,"C45H80O6","CholesterolEsters 18:0 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.626998418158737,107
"802",734.629777121419,734.602262759076,734.714205700664,1069.46,1057.64,1132.63,11,7,7378770.93054299,178409.174179688,933529.297688802,749859.469624723,2081627.09432129,4387589.87187499,536369.904427084,833283.58792305,4302,"",7,41688,716.59549092,734.62931651,"IP_DAG","DAG","[M+NH4]+",42,4,1,"C45H80O6","DAG 42:4 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.626998418158737,108
"803",734.629777121419,734.602262759076,734.714205700664,1069.46,1057.64,1132.63,11,7,7378770.93054299,178409.174179688,933529.297688802,749859.469624723,2081627.09432129,4387589.87187499,536369.904427084,833283.58792305,4302,"",7,97141,716.59549092,734.62931651,"TAG","TAG","[M+NH4]+",42,3,0,"C45H80O6","TAG 42:3",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.626998418158737,109
"814",736.645247028204,736.542997957971,736.729009996596,1075.29,1019.01,1151.42,14,7,9907244.5014766,2091178.99716796,2364844.71539062,1116589.87976888,709806.686432719,4939909.92640838,1734715.66304363,2120822.7206543,4314,"",7,6390,718.611141,736.64496659,"IP_DAG","WaxEster","[M+NH4]+",45,4,4,"C45H82O6","WaxEster 45:4 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.380696559426377,110
"811",736.645247028204,736.542997957971,736.729009996596,1075.29,1019.01,1151.42,14,7,9907244.5014766,2091178.99716796,2364844.71539062,1116589.87976888,709806.686432719,4939909.92640838,1734715.66304363,2120822.7206543,4314,"",7,41653,718.611141,736.64496659,"IP_DAG","DAG","[M+NH4]+",42,3,1,"C45H82O6","DAG 42:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.380696559426377,111
"812",736.645247028204,736.542997957971,736.729009996596,1075.29,1019.01,1151.42,14,7,9907244.5014766,2091178.99716796,2364844.71539062,1116589.87976888,709806.686432719,4939909.92640838,1734715.66304363,2120822.7206543,4314,"",7,97106,718.611141,736.64496659,"TAG","TAG","[M+NH4]+",42,2,0,"C45H82O6","TAG 42:2",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.380696559426377,112
"84",752.676688040757,752.66751613665,752.676928944781,1086.535,1021.92,1115.67,14,8,14250535.3839843,6394375.44433594,1353617.37370552,9507080.76953129,1108713.38540039,7527829.54193847,2760664.74036459,3596339.87988379,4414,"",7,6630,734.64244116,752.67626675,"IP_DAG","WaxEster","[M+NH4]+",46,3,4,"C46H86O6","WaxEster 46:3 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.559723715742118,113
"841",752.676688040757,752.66751613665,752.676928944781,1086.535,1021.92,1115.67,14,8,14250535.3839843,6394375.44433594,1353617.37370552,9507080.76953129,1108713.38540039,7527829.54193847,2760664.74036459,3596339.87988379,4414,"",7,42038,734.64244116,752.67626675,"IP_DAG","DAG","[M+NH4]+",43,2,1,"C46H86O6","DAG 43:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.559723715742118,114
"842",752.676688040757,752.66751613665,752.676928944781,1086.535,1021.92,1115.67,14,8,14250535.3839843,6394375.44433594,1353617.37370552,9507080.76953129,1108713.38540039,7527829.54193847,2760664.74036459,3596339.87988379,4414,"",7,97456,734.64244116,752.67626675,"TAG","TAG","[M+NH4]+",43,1,0,"C46H86O6","TAG 43:1",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.559723715742118,115
"89",772.64520957669,772.585612181182,772.65154115991,1052.21,1004.57,1125.1,10,7,18212027.2351561,3814465.05708985,2110417.5632019,322624.395390624,597170.063519532,4882996.97795142,1166854.65646363,3062900.96484375,4564,"",7,7290,754.611141,772.64496659,"IP_DAG","WaxEster","[M+NH4]+",48,7,4,"C48H82O6","WaxEster 48:7 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.314486860963424,116
"891",772.64520957669,772.585612181182,772.65154115991,1052.21,1004.57,1125.1,10,7,18212027.2351561,3814465.05708985,2110417.5632019,322624.395390624,597170.063519532,4882996.97795142,1166854.65646363,3062900.96484375,4564,"",7,10230,754.611141,772.64496659,"IP_MAG","CholesterolEsters","[M+NH4]+",21,2,4,"C48H82O6","CholesterolEsters 21:2 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.314486860963424,117
"892",772.64520957669,772.585612181182,772.65154115991,1052.21,1004.57,1125.1,10,7,18212027.2351561,3814465.05708985,2110417.5632019,322624.395390624,597170.063519532,4882996.97795142,1166854.65646363,3062900.96484375,4564,"",7,42948,754.611141,772.64496659,"IP_DAG","DAG","[M+NH4]+",45,6,1,"C48H82O6","DAG 45:6 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.314486860963424,118
